customer_id,customer_name,sector
450057764,CFX INSTITUTE LLC,RE
450057765,202 JOHNSON AVE HOLDINGS LLC,IND
450057766,VELEZ GENERAL CONTRACTOR LLC,FS
450057767,CUSOM T-SHIRT WORLD LLC,FS
450057768,SHORE HOME IMPROVEMENTS CM LLC,RE
450057771,SEGEDIN PRIVATE LENDERS LLC,TECH
450057773,JTM HOLDINGS LLC,CS
450057775,WATERFRONT SCHOOL OF REAL ESTATE LLC,CS
450057777,Z LOGISTICS LLC,UT
450057778,XTREME SURFACE RESTORATION LLC,IND
450057779,"WJS ENTERPRISES, LLC",RE
450057781,LAKE STREET ASSOCIATES LLC,RE
450057782,BROARTS LLC,RE
450057783,HDPFITNESS LLC,CS
450058146,GOLDMAN SERVICES LLC,UT
450058147,LOYALTY LOUNGE LLC,TECH
450058149,HOWARD CONSULTING LLC,IND
450058150,"GATICK GLOBAL SOLUTIONS, LLC",IND
450058151,BENSA RESTAURANT L.L.C.,IND
450058152,DOCTOR NANNY LLC,IND
450058153,PIECE OF EARTH LLC,IND
450058156,TECHNOSTEPS LLC,FS
450058157,SUPREME CUSTOM BUILDERS LLC,FS
450058158,TAPAVID LLC,IND
450058159,TTI CAREERS LLC,TECH
450058160,EL KARMA GROUP LLC,HC
450058162,ISAM OKOUR UNISEX SALON LLC,FS
450058164,FOXCOFIVE LLC,FS
450058167,FAST AND EASY FITNESS LLC,UT
450058168,DRYWALL & FRAMING LLC,UT
450058169,NYC HARDWOOD FLOORS LLC,RE
450058170,DAINTY EVENTS LLC,FS
450058171,GM TRUCKING EXPRESS LLC,CS
450058516,0467 LLC,IND
450058517,SLETRAB LLC,HC
450058518,THE ALANIA LAW FIRM LLC,UT
450058519,JNB ELECTRICAL AND LIGHTING LLC,HC
450058520,THE TRAVEL BOUTIQUE LLC,IND
450058521,BONITO REALTY GROUP LLC,IND
450058522,7-11 FAIR LAWN PROPERTY LLC,RE
450058523,GC SPORTS LLC,CS
450058524,ORGANIZE YOUR SPACE LLC,TECH
450058525,WISTCO LLC,HC
450058526,KRESSATY ASSOCIATES LLC,TECH
450058527,792 S 15TH ST LLC,HC
450058528,E&D NAILS LLC,CS
450058531,"AMSTERDAM VENTURES MLK ROLLOVER, LLC",RE
450058532,DA CUNHA STAIRS LLC,UT
450058533,"EMPIRE MEDICAL SERVICES, LLC",UT
450058534,BURLINGTON CAMPUS BUILDING 3 LLC,FS
450058536,RELLEVON LLC,CS
450058537,ADAM BRANDON TRUCKING LLC,TECH
450058539,FARM ISLAND LLC,HC
450058540,KEIMAR BLASTING LLC,TECH
450058543,MYFINBEAT LLC,CS
450058903,JVM HOME SERVICES LLC,RE
450058906,NJ AIM FITNESS LLC,HC
450058910,MORLEY LAW LLC,TECH
450058911,BHAIRAIVI & SHUBH LLC,CS
450058912,PARKVIEW DEVELOPMENT L.L.C.,IND
450058914,1ST STREET HOLDINGS LLC,RE
450058915,IMPERIAL ENDEAVORS LLC,TECH
450058917,CSE LAWN SERVICE LLC,FS
450058919,HEALTH COMPASS LLC,UT
450058920,9 SHERMAN PL LLC,IND
450058921,PORT COFFEE LLC,CS
450058922,COMPLIANCE SPECIAL OPS & ADVISORY LLC,TECH
450056253,ISLANDE BEAUTY LLC,HC
450056254,DAR TRANSPORTATION LLC,FS
450056255,L.S. COMMONS 214 LLC,IND
450056257,3AGAMES LLC,TECH
450056258,DREAMS ART STUDIO LLC,HC
450056259,"BRAGG STREET CAPITAL, LLC",UT
450056260,CAMAS FAMILY LANDSCAPING LLC,CS
450056261,MMG TRANSPORT LLC,FS
450056264,SUMMIT SPORTS MEDICINE LLC,HC
450056265,"INFINITE 92, LLC",FS
450056268,CRAZY LEGS LLC,RE
450056270,99 BONITA SPRING LLC,FS
450056271,ISABELLA ENTERPRISES LLC,UT
450056272,JIMICA LLC,HC
450056273,J JONES ENTERPRISES LLC,HC
450056275,RUNWAY LAKEWOOD LLC,RE
450056276,SPECTRASPRAYGLOBAL LLC,RE
450056277,1905 WHITEVILLE ROAD ASSOCIATES LLC,FS
450056278,"ROBLES REAL ESTATE, LLC",IND
450056279,RELATED REALTY LLC,HC
450056280,DIZ CONSTRUCTION LLC,TECH
450056649,JIMMY TRIM CONTRACTOR L.L.C.,UT
450056650,TOURCORDY LLC,HC
450056651,"FL HOLDCO, LLC",CS
450056652,MILROSE HARRISON REALTY LLC,RE
450056653,AMIDA NJ HOLDINGS LLC,UT
450056655,NEW JERSEY DIABETES EDUCATION ASSOCIATES LLC,UT
450056656,I AM CONSTRUCTION LLC,CS
450056657,VINE TRANSPORTATION LLC,UT
450056659,UNKNOWN MODS LLC,IND
450056660,ARKAMA LLC,CS
450056661,BOBBY'S AUTO REPAIR CENTER LLC,RE
450056663,HINES TRANSPORTATION LLC,FS
450056664,KSM CONSULTING LLC,IND
450056665,LIVVIN HEALTHCARE LLC,TECH
450056666,WBS TRUCKING LLC,IND
450056667,PUNTA CANA DELIVERY LLC,CS
450056668,375 CARMITA LLC,TECH
450056669,B&H AUTO SALES LLC,IND
450056670,DALIA'S GLAM STUDIO LIMITED LIABILITY COMPANY,CS
450056671,EAGLE ROCK CONSUTLING LLC,RE
450056672,ONTIME TRAVEL LLC,HC
450056673,RODEO LOGISTICS LLC,RE
450056674,BOTANICA ACHE LERI LLC,FS
450057034,CREDIT CONNECTION AUTO LLC,RE
450057035,ELITE TRAINING SYSTEMS - USA LLC,UT
450057036,"205 SEYMOUR SHORES, LLC",UT
450057038,BESEEFIT LLC,CS
450057039,WOOLWICH REALTY LLC,UT
450057040,194-196 JASPER ST LLC,HC
450057041,LIAN CONSULTING LLC,FS
450057043,GUEVARA & ULLOA LLC,RE
450057044,152 COUNTY ROAD DEMAREST LLC,RE
450057045,PAPERS GALORE LLC,UT
450057046,BAM REALTY LLC,FS
450057047,569 BROADWAY LLC,FS
450057049,EVO DETAILING LLC,RE
450057050,239 TREMONT AVENUE LLC,HC
450057051,SAENZ CONSULTING LLC,FS
450057053,68 CLARK LLC,IND
450057054,CACHISYSOFI LLC,FS
450057055,T PULLERS 1 LLC,HC
450057056,109-111 GRAHAM AVE LLC,FS
450057057,J.V. GENERAL CONSTRUCTION LLC,HC
450057058,AURORA SERVICES LLC,IND
450057059,REIKI ESSENTIALS LLC,RE
450057060,RGM BUILDERS LLC,CS
450057411,RELIABLE MECHANICAL WELDING LLC,HC
450057412,SEE YOURSELF LLC,IND
450057413,BELLA CLEANER LLC,UT
450057416,REMACHE EXPRESS LLC,IND
450057417,SAFE HARBOR CHRISTIAN COUNSELING OF NJ LLC,RE
450057418,METTAFLOW LLC,HC
450057419,JLG REAL ESTATE INVESTMENTS LLC,TECH
450057420,WE LOVE NAILS LLC,RE
450057421,61 LEVINE STREET LLC,CS
450057422,PETRA BRAXATORISOVA LLC,RE
450057425,VISIONARY GROWTH PROPERTIES LLC,UT
450057426,UNITED NJ LLC,FS
450057427,NORTHEAST TECH COMPACTION LLC,CS
450057428,FORTRESS ENGINEERING LLC,HC
450057429,DIJJ FAMILY SOLUTIONS LLC,CS
450057431,SPANISH & AMERICAN GRILL LLC,UT
450057432,AMAZEBOOTHS LLC,UT
450057433,PANCHO'S LANDSCAPING LLC,RE
450057434,BCS AUTOTRANSPORT LLC,HC
450057435,KB FERGUSON LLC,IND
450057436,LOIDA A VILLANUEVA LLC,RE
450057785,TWO SENSE PRODUCTIONS LLC,FS
450057786,HOLA HALAL LLC,FS
450057787,CARO-SEL PROPERTIES LLC,UT
450057789,SALOMON LOGISTICS LLC,IND
450057790,"PATRICIA CARNEVAL, MD LLC",RE
450057791,FERNANDEZ AUTO IMPORT LLC,RE
450057792,DOLLARSTRETCHES LLC,FS
450057793,M.L. FASHIONS AND MISCELLANEOUS LLC,CS
450057797,COUNTRY FUSION LLC,RE
450057799,KUUN LLC,UT
450057800,2200 SAYLORS POND ROAD LLC,UT
450057801,EDMI SALEM LLC,FS
450057802,LITTLE ARK INVESTMENTS LLC,HC
450057803,RAINBOW DESIGNS LLC,HC
450057804,RPM GENERAL CONTRACTOR LLC,TECH
450057805,LIGHTHOUSE TRAVELS LLC,IND
450057808,SS ASSISTANCE LLC,TECH
450057809,267 NJP LLC,UT
450058174,NDY CAPITAL LLC,FS
450058177,BIG HIT CARD BREAKS LLC,CS
450058178,TRUTH AND FREEDOM INTERNATIONAL LLC,UT
450058179,GETTA GRIPP LLC,RE
450058180,HALCYON CLEANING SOLUTIONS LLC,RE
450058181,GRAND SOLER LLC,TECH
450058182,LIVE LIFE MOVING LLC,IND
450058184,BUTLER MEDICAL TECHNOLOGIES LLC,CS
450058185,AKBAS HOLDING LLC,TECH
450058186,3LBS PROMOTIONS LLC,CS
450058189,NOEMCS LLC,HC
450058190,LUCYFER CLEANING SERVICES LLC,CS
450058192,OC7220 LLC,HC
450058193,SHREE RANG LAUNDRY LLC,RE
450058194,KRISTYN DICOSTANZO LLC,CS
450058195,ADVANTAGE EQUITIES LLC,CS
450058196,DUZOK LLC,HC
450058197,PT MANAGING FIRM LLC,IND
450058198,GENESIS SUPPORT SERVICES LLC,RE
450058199,EL TANGO ARGENTINA GRILL LLC,FS
450058201,TIDAL IMPACT LLC,RE
450058545,VICTORIA PROPERTY INVESTMENTS ONE LLC,HC
450058546,YR LANDSCAPING LLC,CS
450058547,CAI'S CAFE LLC,TECH
450058548,108 ATLANTIC AVENUE LLC,IND
450058549,DIRECT MOVERS LLC,UT
450058550,"JERSEY CAPE PARTNERS, LLC",TECH
450058551,767 WESTSIDE AVE PROPERTY LLC,TECH
450058552,BAY STREET FITNESS LLC,UT
450058553,A2 BUSINESS PARTNERSHIP LLC,CS
450058555,BAT YAM LLC,UT
450058557,NUBIRA II LLC,CS
450058558,GRASS CHOPPERS LAWN & LANDSCAPE DESIGNS LLC,TECH
450058560,"GARDEN STATE CAKES, LLC",RE
450058561,781 SOUTH 15TH STREET LLC,TECH
450058562,PREFERRED MEDICAL ASSOCIATES LLC,FS
450058564,39DOLLARNECKLACE LLC,TECH
450058565,ABGK LLC,IND
450058567,"FORTCH ACQUISITIONS, LLC",IND
450058569,BAM CONSTRUCTION & REMODELING LLC,FS
450058926,PATTEN LANDSCAPING L.L.C.,HC
450058929,AMERICAN INDUSTRIAL MAINTENANCE LLC,UT
450058930,JAVA KICK LLC,IND
450058932,ELTECH TRANS LLC,IND
450058934,"HOTEL EATONTOWN, LLC",HC
450058935,BOSTON POST LLC,RE
450058936,WHISKEY TANGO FREIGHT SOLUTIONS LLC,FS
450058937,BRIGHTWORK SERVICE LLC,FS
450058938,SKYWAYXPRESS LIMOUSINE LLC,TECH
450058939,"6 INDUSTRIAL WAY EAST, LLC",RE
450058941,JAMONK LLC,FS
450058943,FREYCO LLC,FS
450058944,186 MARKET LLC,FS
450058945,GREEN RIDGE CONSULTING LLC,UT
450058946,SEAGRAMS TAX ASSOCIATES LLC,HC
450058947,KATHRYN WALTERS LLC,TECH
450058948,ARP MARKETING LLC,RE
450056281,FRITZ DODDY L.L.C.,IND
450056283,PERSONAL CLEANING CONTRACTORS LLC,RE
450056284,PIAMUNDO LLC,CS
450056285,JOSE NUNEZ CAB LLC,HC
450056286,ESYEL TRADING LLC,TECH
450056287,CAMDEN SOUTH 9TH STREET DEVELOPMENT LLC,UT
450056288,"V&P DRYWALL,PAINTING & WALL COVERING LLC",HC
450056290,GURUKIRPA LOGISTICS LLC,HC
450056291,QUAORS MARKETING LTD LIABILITY CO.,IND
450056292,CERRUTO ENTERPRISES LLC,TECH
450056293,NEW LEXY NAILS & SPA LLC,CS
450056294,JANGITI ESTATES LLC,HC
450056296,"UNITED RAIL TRANSFER, LLC",TECH
450056297,ROUHANA ENTERPRISE LLC,IND
450056299,SMALLUMB LLC,FS
450056300,26 COTTAGE STREET LLC,IND
450056301,REAGAN & EMERSON LLC,FS
450056302,BISHOP FARMS & FEEDS LLC,RE
450056304,THE RIGGINS COACHING INSTITUTE LLC,HC
450056305,1 WARREN AVENUE L.L.C.,TECH
450056307,VICTORIA'S CAFE LLC,RE
450056676,FUNCTION FIRST PHYSICAL THERAPY L.L.C.,CS
450056679,900 HERRONTOWN ROAD LLC,RE
450056680,HOJOLA LLC,UT
450056683,DENARI HOLDING LLC,UT
450056684,SUMMIT DINING LLC,TECH
450056685,MR. G & G TRUCKING LLC,IND
450056686,CAPE CUTTER LAWN SERVICES LLC,HC
450056688,RCM TRUCKING LLC,CS
450056689,GROVER PHARMA LLC,UT
450056690,GARDEN REALTY OF TURNESVILLE LLC,TECH
450056691,SAFE EAGLE LIMO LLC,HC
450056692,265 WILLIAMSON LLC,TECH
450056693,LULI SUPPLY SHOP LLC,FS
450056694,AFIA DASH L.L.C.,FS
450056695,BEWLAY BROTHERS LLC,FS
450056697,MELIA INVESTMENTS LLC,IND
450056699,HARRY'S LAWN & LANDSCAPING LLC,RE
450056700,ANNA MACHAJ LLC,TECH
450056701,TRESS REALTY GROUP LLC,RE
450056702,NEST WINDOW DECOR & MORE LLC,HC
450056703,KITTATINNY MOUNTAIN FARM LLC,FS
450057064,247 WILLIAMSON LLC,UT
450057065,REGAL 73 LLC,FS
450057066,DAVINCI REALTY SOLUTIONS LLC,RE
450057067,ADONAI C & M TRUCKING SERVICES LLC,HC
450057068,1539 MUNN LLC,TECH
450057070,TO GO DRY CLEANERS LLC,FS
450057071,WILLIAM STREET REALTY LLC,UT
450057072,MNF HOLDINGS LLC,UT
450057073,"14 VILLAGE PARK, LLC",IND
450057074,THE EMET GROUP LLC,HC
450057076,SAI NEWSSTAND LLC,IND
450057077,J B KELLY CONSTRUCTION LLC,FS
450057078,LESSLY CONSTRUCTION L.L.C.,UT
450057079,RELIABLE TRANZ LLC,IND
450057080,COCINA BRANDS LLC,CS
450057081,REANNA BELLA SALON LLC,HC
450057082,JENNIFER EDWARDS ASSOCIATES LLC,HC
450057083,ELI'S DELIVERY LLC,TECH
450057084,ION EQUITY GROUP LLC,UT
450057085,"NEW ADVANCED MEDICAL SERVICES GROUP, LLC",UT
450057086,HENDERSONS AND KITE LLC,FS
450057087,MICHAEL Z PHOTOGRAPHY LLC,CS
450057088,THE FAMILY COLLECTIVE LLC,HC
450057438,BUY-BUY-SELL LLC,CS
450057439,S & B AUTO SERVICES LLC,FS
450057440,FLYNN LANDSCAPING LLC,TECH
450057441,A AND L POWER WASH LLC,UT
450057442,POWER SOURCE MARKETING LLC,FS
450057443,ARMONIUM BEAUTY SALON LLC,RE
450057444,107 MONMOUTH ROAD LLC,UT
450057445,DJME TRUCKING LLC,IND
450057446,ALBUMIN SOLUTIONS LLC,RE
450057447,THOMPSON CAPITAL PARTNERS LLC,UT
450057449,GAANA LLC,RE
450057450,CHECROD DISTRIBUTORS LLC,HC
450057451,REDWOOD LANDSCAPING LLC,IND
450057452,VERITAS CONSTRUCTION MANAGEMENT LLC,HC
450057453,JAY'S SMOKE SHOP LLC,IND
450057454,ANTHONY MICHAEL INVESTMENTS LLC,UT
450057455,BRAIDBOOK LLC,TECH
450057456,JERSEY STRONG HEATING &COOLING LLC,RE
450057457,N-TACT CLEANING LLC,CS
450057459,LONGEVITAS LLC,UT
450057462,MOCASSO LLC,CS
450057463,RACITE FARMS LLC,IND
450057464,OILS4LIFE LLC,HC
450057811,AK EXPRESS LIMITED LIABILITY COMPANY,CS
450057812,POWER GRAPHICS 360 LLC,UT
450057815,526-528 MAGNOLIA AVE ELIZABETH LLC,FS
450057816,ENTHUSIASTIC BEAUTY SALON & SPA BY SONIA LLC,CS
450057817,CAYLEYS CORNER LLC,TECH
450057818,ALLIANCE CAPITAL FUNDING LLC,IND
450057820,BONE AND MARROW LLC,FS
450057821,"497 BROAD STREET, LLC",FS
450057823,LOVING HOME HEALTHCARE LIMITED LIABILITY COMPANY,RE
450057826,CYL WAINWRIGHT LLC,HC
450057827,OMBRE PRET LLC,FS
450057828,YAMI ENTERPRISE LLC,TECH
450057829,ONE COOPER RESIDENTIAL LLC,HC
450057830,701 TRUCKING SERVICES LLC,RE
450057831,410 CENTRAL AVENUE SSP LLC,FS
450057834,"HOUSE TO HOME, HOME IMPROVEMENT & HANDYMAN SERVICE LLC",FS
450058203,ESCAPE ROOM CHALLENGE LLC,FS
450058204,OM SHANTI CRAFTS LLC,FS
450058205,ALAN'S CONTRACTOR LLC,TECH
450058206,POD REAL ESTATE LLC,HC
450058207,DIAMOND CUT LAWN AND LANDSCAPE LLC,FS
450058208,DITZ GLITZ GLAM LLC,TECH
450058209,DIRT B GONE LLC,UT
450058210,PNJ CONSULTING LLC,RE
450058211,JMMM CONSULTING LLC,CS
450058213,AHAVA AT DOLCE VISO LLC,TECH
450058214,ALEXANDER CAPITAL MANAGEMENT LLC,HC
450058217,NICOLE DICOSTANZO LLC,HC
450058218,DEE MATT CUSTOM BUILDERS LLC,HC
450058221,SILK CITY APARTMENTS LLC,RE
450058222,EL TIWINZA CONSTRUCTION LLC,TECH
450058223,PAWVITRA LLC,FS
450058225,TO SEEK YOGA LLC,TECH
450058227,ANGELO CLEANING SERVICE LLC,FS
450058571,WHOLESALE AND EXPORTING CONSULTANTS LLC,CS
450058572,BROOKFIELD FOREST LLC,HC
450058573,885 S 17TH ST ASSOCIATES LLC,CS
450058574,ALFA DIGESTIVE DISEASE CENTER LLC,CS
450058576,PRISTINE CLEAN TEAM LLC,IND
450058578,SWAN INVESTMENT GROUP LLC,RE
450058579,MADISON DRYWALL LLC,FS
450058580,31 HANSON LLC,UT
450058582,18-20 PINE ST LLC,FS
450058583,ALISHA ENTERPRISES LLC,RE
450058589,SCS CLEANING LLC,IND
450058590,"FORTCH INVESTING, LLC",RE
450058591,"MAD1 HOLDINGS, LLC",RE
450058592,"4JAYS REAL ESTATE GROUP, LLC",UT
450058593,LONDON CONSTRUCTION SERVICES LLC,UT
450058594,JERSEY BREAD AND FOOD GROUP LLC,UT
450058595,VITA PROSPERE LLC,UT
450058596,CLINTON 99 CENT PLUS LLC,RE
450058949,HIT IT HARD FABRICATION LLC,HC
450058950,"RECLOTHING, LLC",UT
450058951,LEGACY CUTS LLC,UT
450058952,DANARTI DESIGN LLC,HC
450058953,233 BURNETT AVENUE LLC,IND
450058954,HUBP-DAVITA JOINT VENTURE LLC,FS
450058955,"WEST CRESCENT REALTY, LLC",TECH
450058956,"ARM3D, LLC",IND
450058957,LAW OFFICES OF JOHN N. HOLLY LLC,HC
450058958,KREDIT KONCEPTS FINANCIAL SERVICE LLC,TECH
450058959,SJ ESTHETIC L.L.C.,UT
450058960,PRESTIGE DRIVING SCHOOL LLC,FS
450058961,F & B GENERAL CONSTRUCTION LLC,RE
450058962,WEALTH SPREAD FUND LLC,RE
450058963,TRI HILL LLC,IND
450058964,PPK CONSULTING LLC,FS
450058965,CHILLTOWN YOGA LLC,RE
450058966,RHINGO PRO LLC,HC
450058969,SHRI RAYARU LLC,TECH
450058970,CM MANHATTAN LLC,CS
450058971,G.D. TRUCK WASH & TIRE SERVICES LLC,FS
450058972,I&G CASTLE LLC,TECH
450058973,"SCHERER DESIGN GROUP, LLC",UT
450056308,SUPERIOR HOME & OFFICE CLEANING SERVICES L.L.C.,RE
450056309,MAGIC TAX INC SERVICES L.L.C.,FS
450056310,RAMBLING DODGER LLC,HC
450056311,DOUBLE M SUBSIDIES LLC,CS
450056312,ALL4PAWZ LLC,TECH
450056313,FRONT 300 RENTAL LLC,RE
450056314,MUSE MARKETING AND CREATIVE LLC,HC
450056315,GUZMAN FAMILY ENTERPRISE LLC,HC
450056317,JTJ SECURITY CONSULTING LLC,IND
450056318,DYLAN COOPER HOLDINGS LLC,FS
450056319,12 HASTING AVENUE LLC,HC
450056320,"WEBTALISMAN, LLC",UT
450056321,REAL ESTATE EVOLUTION LLC,FS
450056322,F & G HOME REMODELING SERVICES LLC,TECH
450056325,DULCE ICE CREAM LLC,RE
450056326,MARIO MEDINA FITNESS LLC,RE
450056328,DIGOMI LLC,UT
450056329,EMILY JOY LLC,IND
450056332,KELLY'S WINDOW CLEANING LLC,RE
450056333,VILLALBA TAXI LLC,TECH
450056334,TOP NOTCH LANDSCAPING DESIGN AND CONTRACTING LLC,FS
450056705,1406 MAPLE LLC,CS
450056707,699 TWIN RIVERS DRIVE LLC,RE
450056708,COCO AND RICARDO SERVICES LLC,TECH
450056709,FREE TO BE CHIC LLC,HC
450056710,NJM CONSTRUCTION LLC,TECH
450056711,"MADISON AVE MANAGEMENT, LLC",RE
450056712,BRAXEL CONSTRUCTION LLC,UT
450056714,LUZMAR STORE ENTERPRISES LLC,TECH
450056715,EBENEZER BBQ LLC,FS
450056716,AT YOUR SERVICES CONSTRUCTION LLC,CS
450056717,YASMIN SISTER'S PINAS LOCAS POBLANAS LLC,IND
450056718,WILLIAM J. HEALEY AND SON LLC,RE
450056719,"653 HAPPY FEET REFLEXOLOGY, LLC",UT
450056720,BE ADDICTED SMART HOME LLC,TECH
450056721,NJ REALTY EXCHANGE LLC,RE
450056722,ALL SEASONS LAWN LLC,UT
450056723,CHANGE AGENTS FOR ORGANIZATIONAL SUCCESS L.L.C.,UT
450056725,LUDOVICACLOTH LLC,CS
450056726,BEAUTIFUL COLORS PAITING LLC,FS
450056728,FUEGO GRILL LIMITED LIABILITY COMPANY,CS
450056729,THE BEAUTY ROOM LLC,IND
450056730,JANE'S BEAUTY SUPPLY LLC,IND
450056731,TRIBAL TIES LLC,TECH
450057091,OBALDO'S ROOFING & HOME IMPROVEMENT LLC,IND
450057092,KLUBHOUSE TECHNOLOGIES LLC,TECH
450057093,PINNACLE PHARMA MANAGEMENT LLC,TECH
450057094,JM FOOD GROUP 5 LLC,IND
450057095,NJJSL LLC,RE
450057096,ECOLOGIC ABODE LLC,HC
450057097,ELEGANT INCORPORATED ASSOCIATES LLC,HC
450057098,325 KEER AVENUE ASSOCIATES LLC,IND
450057099,SANCHEZ RIVAS LLC,FS
450057100,CREATE POSSIBILITIES LLC,IND
450057102,M N A TRUCKING LLC,CS
450057103,EPROCESSOR LLC,IND
450057104,JP REAL ESTATE NE LLC,RE
450057105,CUSTOM BOOT SALES LLC,CS
450057106,CLUBFOREIGN LLC,FS
450057107,UNEST LLC,RE
450057108,HEE LOK ASIAN CUISINE LLC,HC
450057109,HITECHVISION LABS LLC,TECH
450057110,CHARIS BIOPHARMA CONSULTING LLC,TECH
450057111,DONNA ZABLATZKY EA LLC,TECH
450057112,TATTOOS BY JORDAN OCELLO LLC,CS
450057113,VM INVESTMENTS II LLC,UT
450057114,COLUCCI CONSTRUCTION LLC,FS
450057115,JASMINE HOLDINGS LLC,UT
450057116,C&N TRANSPORTATION LLC,CS
450057465,LIMITLESS ACADEMY LLC,UT
450057466,PRECISION REVENUE MANAGEMENT LLC,RE
450057467,NIVARA LLC,TECH
450057468,MARKET PLACE GALLERIA LLC,RE
450057470,AL COFFEE GO ROUND LLC,IND
450057471,SINK 'R SWIM MENS' SHOP LLC,RE
450057472,KARLA'S HOUSE CLEANING LLC,CS
450057473,REC DJ ENTERTAINMENT LLC,RE
450057474,THOMAS SCURALLI LLC,UT
450057475,"24 NORTH 3RD HP REAL ESTATE, LLC",HC
450057476,LARO CONSTRUCTION LLC,CS
450057478,CALIBRATI LLC,RE
450057480,TREND EXECUTIVE PROTECTION SERVICES LLC,CS
450057481,BLUSHING BELLAS LLC,FS
450057482,ANCHOR DRYWALL LLC,IND
450057483,JES DOMACASSE PHOTOGRAPHY LLC,FS
450057486,ODIN CONSULTING LLC,IND
450057487,INVISIONTECH LLC,TECH
450057488,JESTERSON LLC,IND
450057489,SKYTECK L.L.C.,TECH
450057835,SKYSTAR EXPRESS LLC,HC
450057836,COMING IN HOT CATERING LLC,FS
450057837,K & M NAIL LLC,CS
450057839,288 SUSSEX ASSOCIATES LLC,TECH
450057840,FARNSWORTH C-STORE LLC,IND
450057841,ANGELES EXPRESS TRUCKING LLC,RE
450057842,THE SANCHEZ J GROUP L.L.C.,TECH
450057843,CR LADY LLC,CS
450057844,SUMMIT GYPSUM SUPPLY LLC,FS
450057845,IMARK SYSTEMS LLC,HC
450057846,ISRAE 1 LLC,FS
450057847,267 NJR LLC,TECH
450057848,"MAK MANAGEMENT CONSULTING GROUP, LLC",CS
450057850,"IDEAL GENETICS, LLC",TECH
450057851,FELDCAR INVESTMENT LLC,CS
450057852,BRAND COMPUTER CONSULTING LLC,RE
450057854,MBD PROPERTY SOLUTIONS LLC,RE
450057855,TROMPOS CONSTRUCTION LLC,HC
450057857,NICK & BOB LLC,CS
450057858,"BABY BUBBLES AND ME, LLC",IND
450057859,"NEW JERSEY PROPERTY MANAGEMENT STAFFING, LLC",IND
450057860,CLARA P SUROWITZ MD LLC,CS
450057861,CAPSULE STUDIOS LLC,RE
450057862,"TAMER'S GRILL, LLC",HC
450058228,ASK SPORTS AND ENTERTAINMENT LLC,CS
450058229,UPWARD MOVEMENT & POSITIVE IMPACTS CONSULTING LLC,CS
450058230,DYNAMIC TECHNOLOGIES LLC,HC
450058234,PIERCE LITTLE SCHOLARS KIDS ACADEMY LLC,IND
450058235,M A T CONTRACTOR LLC,TECH
450058236,KOOL DAZE LLC,CS
450058237,SEVEN STAR TRANSPORTATION LLC,RE
450058238,VIP RENOVATION LLC,HC
450058239,BEAR LANDSCAPING & PROPERTY MAINTENANCE LLC,TECH
450058240,"RILES INVESTMENT CLUB, LLC",UT
450058245,SAN GENNARO RESTAURANT LLC,CS
450058246,XAVI ENTERPRISES LLC,UT
450058247,DEPOT EXPRESS LLC,IND
450058250,HELEN NAIL LLC,IND
450058251,NICK'S ODDYSEE LLC,CS
450058597,SUMMER AVE GROUP LLC,FS
450058598,FLANMART LLC,UT
450058600,COLOR MY RAINBOWS LLC,FS
450058601,MARISSA AND MICHAEL PROPERTIES LLC,UT
450058602,GUYANA1957 LLC,RE
450058603,PARDALIS LAW LLC,HC
450058604,TOTALLY CLEAR BUSINESS SOLUTIONS L.L.C.,TECH
450058606,42 MERCURY STREET LIMITED LIABILITY COMPANY,HC
450058608,BAYONNE PURCHASE LLC,TECH
450058609,LAKES PROPERTIES LLC,CS
450058610,BEAUTIFUL SERVICE LLC,HC
450058611,SACRED TOUCH HEALING & WELLNESS LLC,FS
450058612,GORA BROTHERS CONSTRUCTION LLC,UT
450058613,TEPSTAR LLC,CS
450058614,ROYAL TALENT L.L.C.,CS
450058615,TAKHAR EXPRESS LLC,UT
450058617,K 123 7TH AVENUE LLC,FS
450058619,LAKAY NEW VENTURE LLC,RE
450058621,122 WATSON LLC,IND
450058622,YOUTH EVOLUTION ACADEMY L.L.C.,CS
450058976,DRAGONS FAIR LLC,UT
450058977,DISPATCH READY LLC,IND
450058978,NORTH JERSEY BAGEL CAFE LLC,UT
450058979,NEW JERSEY EQUITY PARTNERS LLC,RE
450058980,S&B ESTATES LLC,IND
450058981,"132 HARTSHORN JMPOG, LLC",UT
450058984,VAHIT ICER CAR SERVICE LLC,RE
450058985,INTEGRITY CLEANING SERVICES OF CENTRAL NJ LLC,UT
450058986,VICTOR QUESADA ENTERTAINMENT LLC,RE
450058987,T&T CARRIERS LLC,TECH
450058988,EAST COAST AUTOMATION SALES LLC,HC
450058990,ESTRADA GENERAL CONSTRUCTION LLC,TECH
450058991,J & F CONTRACTORS & LANDSCAPING PROS LLC,UT
450058992,893 HUNTERDON LLC,FS
450058993,FROG HOLLOW RD LLC,RE
450058994,COMMANDER EXPRESS LLC,TECH
450058995,MARIE FROMAGE LLC,HC
450058996,MEYNO CONSTRUCTION LLC,HC
450058997,"AATSI, LLC",UT
450058998,CINEON LLC,RE
450058999,CBD HOLDINGS II LLC,HC
450059000,FUTURESHIFT CONSULTING LLC,UT
450056335,INTEGRITY HOME BUILDERS LLC,UT
450056336,SWEETEST MOMENTS LLC,HC
450056337,GRIFFIN FUNDING LLC,FS
