contact_id,txn_id,txn_date,product_id,touch_type
174233473,423008579,6/8/15,PRSVX,Visit
396916033,423008580,2/27/16,GASFX,Web Visit
455787861,423008581,9/16/15,WASCX,Visit
842753488,423008582,8/22/15,ACRNX,Visit
539240893,423008583,6/12/15,MDLOX,Email
123151557,423008584,1/10/15,FSIVX,Visit
204920780,423008585,2/10/16,USSPX,Email
667877274,423008586,9/26/15,RMUNX,Email
143865500,423008587,3/21/16,VWNEX,Email
434870495,423008588,8/14/15,FPACX,Call
570459079,423008589,2/12/16,TRRHX,Email
180075437,423008590,3/29/16,TRRIX,Visit
270305204,423008591,1/31/16,VTENX,Web Visit
558411459,423008592,1/3/16,THOPX,Web Visit
883398669,423008593,8/16/15,VITPX,Call
728025319,423008594,11/23/15,VHCAX,Visit
111787232,423008595,10/15/15,PRLAX,Visit
122340006,423008596,9/22/15,TBGVX,Call
750112641,423008597,2/19/16,VITPX,Visit
454912832,423008598,4/22/15,FSPHX,Email
149277340,423008599,8/19/15,LSBRX,Visit
337628528,423008600,10/19/15,ODMAX,Visit
175699680,423008601,2/13/16,FSRPX,Email
243276837,423008602,8/12/15,MCLOX,Email
355642484,423008603,5/14/15,VHCAX,Visit
310627802,423008604,4/16/15,HACAX,Web Visit
121622183,423008605,6/11/15,PCRIX,Email
149354016,423008606,4/25/15,ARTQX,Visit
341141249,423008607,5/13/15,VSGAX,Web Visit
176081248,423008608,8/23/15,FSTMX,Call
117256218,423008609,12/31/15,VMGRX,Web Visit
487954367,423008610,10/15/15,GASFX,Call
187090242,423008611,3/15/16,VEXMX,Visit
668078106,423008612,12/9/15,TRRJX,Call
170479248,423008613,1/1/16,FDFAX,Visit
602094096,423008614,6/15/15,TRRMX,Web Visit
664671682,423008615,8/25/15,POGRX,Call
174589276,423008616,6/12/15,TRMCX,Web Visit
245472242,423008617,7/23/15,VHDYX,Visit
453150180,423008618,5/13/15,VQNPX,Web Visit
437879389,423008619,4/23/15,TRRBX,Visit
431240521,423008620,3/4/16,FOCPX,Visit
202996266,423008621,11/6/15,OTCFX,Email
217389627,423008622,12/19/15,AMCPX,Email
306372239,423008623,3/26/15,ORNAX,Call
989750724,423008624,9/14/15,VDAIX,Call
238280122,423008625,8/25/15,PRHSX,Email
111678105,423008626,10/9/15,CAIBX,Call
113957753,423008627,11/30/15,VBIIX,Call
122847936,423008628,5/31/15,MMUFX,Visit
331541603,423008629,7/8/15,FDVLX,Web Visit
296573527,423008630,2/7/16,TRLGX,Email
206779592,423008631,12/17/15,NICSX,Visit
122740647,423008632,6/5/15,VWNDX,Visit
506144783,423008633,11/14/15,FFFGX,Call
322762468,423008634,12/17/15,RERCX,Email
227930050,423008635,6/8/15,SEQUX,Visit
392882567,423008636,3/11/16,JNBCX,Web Visit
209575423,423008637,1/16/16,ANAYX,Call
617025495,423008638,3/18/16,VBMFX,Visit
714214882,423008639,5/4/15,VAIPX,Visit
162906771,423008640,8/23/15,RMUNX,Web Visit
665135497,423008641,4/1/15,VTSAX,Call
614553219,423008642,3/10/15,PIMIX,Visit
941907931,423008643,4/18/15,VWEHX,Email
945446112,423008644,7/16/15,VFIJX,Web Visit
380357846,423008645,7/10/15,USAWX,Call
246761132,423008646,3/16/16,VIPSX,Visit
417280558,423008647,8/17/15,VGHCX,Call
479327740,423008648,8/31/15,CAIBX,Call
257121865,423008649,3/23/15,VTTVX,Visit
139365821,423008650,12/31/15,DODBX,Call
928071531,423008651,1/23/16,PGNAX,Web Visit
501841535,423008652,1/5/16,LSBDX,Call
108938929,423008653,2/5/16,KAUFX,Call
638911505,423008654,10/23/15,VDIGX,Web Visit
269678823,423008655,9/15/15,VFFVX,Call
149932222,423008656,11/21/15,VTIVX,Web Visit
650547136,423008657,12/3/15,AWSHX,Call
645548559,423008658,9/6/15,ACRNX,Web Visit
151187323,423008659,11/11/15,ITHAX,Call
873949220,423008660,8/26/15,VTMFX,Visit
131345423,423008661,2/1/16,YAFFX,Call
341805827,423008662,3/6/15,SGENX,Email
505938488,423008663,11/27/15,ONGIX,Web Visit
221232315,423008664,10/9/15,FCNTX,Web Visit
948894992,423008665,11/23/15,FSELX,Email
207713691,423008666,3/4/15,ABNDX,Visit
241030981,423008667,6/14/15,FKUTX,Call
112255835,423008668,3/19/16,ANAYX,Visit
508139687,423008669,1/24/16,OAKBX,Web Visit
398708972,423008670,2/17/15,PRHSX,Email
300936392,423008671,2/19/16,VTMGX,Call
121899903,423008672,4/16/15,RERCX,Web Visit
239197240,423008673,3/17/15,FRESX,Visit
435535197,423008674,1/16/16,FSNGX,Call
690231543,423008675,3/10/15,AWSHX,Email
342948002,423008676,12/20/15,OGBCX,Call
685363623,423008677,6/6/15,MAPTX,Email
752046173,423008678,4/8/15,PRNEX,Email
633579024,423008679,3/7/15,FSEVX,Visit
302215547,423008680,2/21/15,FSICX,Call
371361112,423008681,10/9/15,PENNX,Visit
262781000,423008682,3/13/15,VFORX,Call
437829819,423008683,1/22/15,FPHAX,Call
518789895,423008684,8/3/15,FGMNX,Call
176844807,423008685,2/3/15,TRRNX,Visit
637536374,423008686,11/24/15,FDGFX,Visit
362422998,423008687,12/5/15,FFFHX,Visit
745009627,423008688,6/18/15,FLPSX,Call
144105668,423008689,2/29/16,MDDVX,Email
564443702,423008690,11/18/15,VTSNX,Web Visit
170133255,423008691,11/21/15,FSPTX,Visit
532606361,423008692,5/30/15,FMAGX,Email
105459825,423008693,8/8/15,NHMAX,Web Visit
992899439,423008694,3/6/16,VMLUX,Email
948336778,423008695,2/22/16,VITPX,Call
823294293,423008696,1/14/16,ACEIX,Visit
272943992,423008697,8/16/15,TEGBX,Email
120435361,423008698,3/1/16,VDIGX,Email
245443520,423008699,6/2/15,FFFFX,Email
541768755,423008700,8/17/15,VTSAX,Call
970941715,423008701,1/30/15,VCAIX,Web Visit
398991835,423008702,1/22/16,HSCSX,Call
805041290,423008703,4/27/15,VCAIX,Visit
202905632,423008704,11/14/15,FSDIX,Visit
801302657,423008705,5/13/15,FDFFX,Email
448765400,423008706,3/8/16,PRGFX,Web Visit
254090789,423008707,10/15/15,VEXPX,Visit
163368078,423008708,4/11/15,ICPAX,Call
271907034,423008709,11/13/15,VASGX,Web Visit
435646633,423008710,12/19/15,TRRDX,Call
109870316,423008711,1/8/16,FLPSX,Call
185357084,423008712,9/16/15,FFRHX,Visit
252379128,423008713,7/5/15,VBIAX,Call
780152505,423008714,6/6/15,GAUCX,Call
491511312,423008715,5/16/15,FSUTX,Web Visit
332439894,423008716,10/10/15,RIDEX,Email
389599034,423008717,8/26/15,VINIX,Visit
911127132,423008718,9/21/15,VTIAX,Email
151272250,423008719,11/15/15,JAOSX,Email
608731371,423008720,1/6/16,OTCFX,Email
857536064,423008721,4/24/15,FPHAX,Web Visit
794030401,423008722,12/8/15,TRREX,Web Visit
446633250,423008723,9/2/15,VMGRX,Email
429420781,423008724,3/30/15,TRRIX,Visit
776974906,423008725,8/27/15,STFGX,Web Visit
140198264,423008726,10/17/15,PTTRX,Call
369818861,423008727,8/9/15,VBTIX,Email
931301303,423008728,6/4/15,VBMPX,Email
932836911,423008729,1/24/15,USHYX,Email
390435512,423008730,2/27/15,FMCSX,Visit
222243635,423008731,1/21/15,SMMIX,Visit
159134948,423008732,2/10/15,TRRDX,Visit
274291296,423008733,6/27/15,VITPX,Visit
474073628,423008734,2/2/16,FAIRX,Web Visit
784562745,423008735,9/5/15,ONGAX,Email
136643637,423008736,8/9/15,TGLDX,Visit
351346557,423008737,2/18/15,PRFHX,Web Visit
782541684,423008738,1/9/15,VFSTX,Call
982325249,423008739,3/16/15,FFFDX,Call
169840723,423008740,1/9/15,AMECX,Email
503590636,423008741,3/12/16,VFIDX,Email
970269132,423008742,6/19/15,FSNGX,Web Visit
143424025,423008743,1/29/15,MDISX,Web Visit
256715687,423008744,8/24/15,VTTVX,Email
484754730,423008745,8/19/15,POSKX,Call
141304109,423008746,1/15/15,BALCX,Web Visit
150825722,423008747,5/9/15,MDDVX,Email
151067736,423008748,12/19/15,GWPAX,Call
362797660,423008749,12/16/15,VGSLX,Visit
206802991,423008750,12/28/15,ANEFX,Call
734757323,423008751,2/26/15,MALOX,Web Visit
995325782,423008752,4/15/15,PRBLX,Email
660530882,423008753,6/24/15,NYVTX,Web Visit
294003725,423008754,4/20/15,ACRNX,Email
867834407,423008755,3/8/15,VWIGX,Call
859502605,423008756,3/4/15,FKUTX,Visit
991832386,423008757,7/23/15,MAGWX,Web Visit
286732330,423008758,9/7/15,JAOSX,Call
257719218,423008759,1/25/16,SNXFX,Visit
212108679,423008760,4/26/15,VMLUX,Email
171311569,423008761,11/15/15,PAAIX,Call
240621745,423008762,3/31/16,ORNAX,Email
534266283,423008763,2/10/15,TWGTX,Email
473746278,423008764,1/18/15,TRRMX,Web Visit
690680565,423008765,5/28/15,VTIVX,Web Visit
188956693,423008766,4/16/15,ABNDX,Visit
332146135,423008767,3/1/16,TRRKX,Visit
619077875,423008768,2/28/15,VIVIX,Call
948032737,423008769,11/13/15,VMGRX,Email
457352974,423008770,2/9/15,VTTHX,Web Visit
783328503,423008771,1/7/15,PRHYX,Visit
377037521,423008772,3/17/15,DODBX,Call
810877199,423008773,1/15/15,USIBX,Call
431101930,423008774,10/8/15,VWNFX,Email
281683740,423008775,5/5/15,VWNAX,Call
869122733,423008776,4/7/15,MALOX,Email
450972954,423008777,7/25/15,VTSNX,Call
470037967,423008778,1/31/15,POAGX,Visit
702635000,423008779,5/14/15,MAMAX,Visit
399257970,423008780,1/21/15,FSTVX,Email
347746584,423008781,3/14/15,FDIVX,Web Visit
242906308,423008782,7/9/15,VEIEX,Web Visit
373893752,423008783,8/28/15,VSIAX,Visit
523994967,423008784,3/17/15,ACEIX,Web Visit
318674583,423008785,11/4/15,LAFFX,Email
794194192,423008786,7/21/15,VQNPX,Email
228571242,423008787,4/1/15,SEQUX,Email
776434839,423008788,2/29/16,FSENX,Email
469226771,423008789,4/5/15,FKGRX,Web Visit
110362235,423008790,8/8/15,JNBAX,Visit
213568094,423008791,8/9/15,VTRIX,Web Visit
381009498,423008792,11/3/15,OAKMX,Call
918322080,423008793,4/3/15,VMGRX,Email
121034444,423008794,1/1/16,FOCPX,Web Visit
490344973,423008795,5/16/15,FSICX,Web Visit
190515019,423008796,12/29/15,FMAGX,Email
105622864,423008797,3/12/15,FNARX,Visit
233399830,423008798,9/15/15,FOCPX,Email
647732433,423008799,11/14/15,VDIGX,Visit
507890335,423008800,3/23/16,GLRBX,Visit
421146359,423008801,1/8/16,PRSGX,Call
567745173,423008802,2/6/15,LMVTX,Call
128903466,423008803,1/29/15,FSRPX,Email
507654801,423008804,10/14/15,ACEIX,Email
701171228,423008805,9/23/15,VFSUX,Visit
278790226,423008806,4/13/15,PTTCX,Email
663107058,423008807,7/30/15,FDCAX,Email
103617603,423008808,11/4/15,VIIIX,Call
108630607,423008809,12/27/15,VMRGX,Call
197811504,423008810,3/3/15,DODFX,Call
121235372,423008811,3/19/15,PRPFX,Call
735729311,423008812,12/5/15,VWITX,Visit
242582959,423008813,8/31/15,MUTHX,Email
175561182,423008814,8/29/15,TEGBX,Visit
126025157,423008815,3/2/16,VBMFX,Email
367079817,423008816,7/7/15,PTRAX,Email
900963290,423008817,12/8/15,VMGRX,Web Visit
865070999,423008818,7/17/15,TBGVX,Call
154707511,423008819,2/7/16,OAKLX,Web Visit
194480953,423008820,2/3/15,ARTIX,Email
433306717,423008821,6/14/15,SWHFX,Call
286403226,423008822,5/30/15,PRGFX,Email
201538483,423008823,9/11/15,TWEIX,Visit
530099391,423008824,9/22/15,ANEFX,Visit
744416026,423008825,2/20/16,MCLOX,Web Visit
286865578,423008826,3/20/15,FDESX,Visit
235507829,423008827,1/23/15,GFACX,Call
321949594,423008828,2/23/15,PRIDX,Email
187273506,423008829,7/10/15,VWIUX,Call
252159180,423008830,1/15/15,VISVX,Visit
593755291,423008831,6/5/15,VTMGX,Call
606555873,423008832,7/30/15,MLPAX,Web Visit
776889212,423008833,4/20/15,LALDX,Call
859162293,423008834,10/9/15,VSCGX,Email
432089073,423008835,2/17/15,WASCX,Email
134082009,423008836,1/9/15,VIVAX,Call
580625792,423008837,1/21/16,FSENX,Visit
324519863,423008838,11/26/15,VDIGX,Web Visit
977639276,423008839,12/7/15,PRSCX,Web Visit
336442273,423008840,11/2/15,VCAIX,Email
685363623,423008841,3/20/15,RPMGX,Web Visit
150870537,423008842,4/17/15,DODBX,Web Visit
109095084,423008843,9/21/15,FSELX,Visit
585866867,423008844,6/26/15,VWIAX,Email
208218873,423008845,7/13/15,FBGRX,Email
427907695,423008846,2/15/15,PRNHX,Email
912548673,423008847,6/15/15,HSCSX,Web Visit
121736383,423008848,2/25/15,VFORX,Email
281873406,423008849,6/2/15,PONDX,Web Visit
472091351,423008850,2/11/16,VFIFX,Email
511695633,423008851,3/11/16,YACKX,Visit
372932269,423008852,7/27/15,FRSTX,Visit
210378697,423008853,5/31/15,VPGDX,Web Visit
523064954,423008854,3/7/15,VWAHX,Call
533549262,423008855,9/24/15,VEIRX,Visit
658137915,423008856,3/24/15,VBIAX,Visit
518051928,423008857,3/5/16,VTRIX,Web Visit
111412866,423008858,8/18/15,AWSHX,Call
134800483,423008859,1/19/16,TRLGX,Email
410872094,423008860,2/27/15,VWNEX,Call
983296795,423008861,3/22/15,FDFFX,Call
177790576,423008862,4/19/15,VHGEX,Visit
397097625,423008863,2/24/15,AMRMX,Email
722631226,423008864,1/25/16,VTMFX,Visit
654443125,423008865,6/27/15,PRHYX,Call
453902107,423008866,3/21/16,GSZIX,Call
218187447,423008867,11/22/15,MINIX,Call
904173240,423008868,1/26/15,VBTIX,Web Visit
895705746,423008869,11/15/15,FSCRX,Email
168798462,423008870,1/12/16,VGHCX,Visit
824156335,423008871,2/16/16,USATX,Web Visit
495588533,423008872,10/25/15,RERFX,Web Visit
346737282,423008873,3/18/15,FSAGX,Email
449989963,423008874,10/28/15,MDDVX,Email
494445078,423008875,5/5/15,VWESX,Call
530959075,423008876,12/4/15,PRDGX,Visit
343378347,423008877,8/13/15,FKGRX,Visit
505972109,423008878,1/30/16,PRNEX,Web Visit
136378436,423008879,9/3/15,VGENX,Web Visit
239434173,423008880,2/16/15,FRIFX,Call
663153833,423008881,10/23/15,JAVLX,Visit
636432698,423008882,2/28/15,VFSTX,Web Visit
577310570,423008883,12/13/15,VTRIX,Call
355889435,423008884,2/6/16,VHGEX,Email
263440729,423008885,10/31/15,VFORX,Web Visit
251840473,423008886,8/27/15,PONDX,Visit
252495471,423008887,7/25/15,PRHYX,Visit
421050976,423008888,6/24/15,SMCWX,Visit
923022588,423008889,8/26/15,RMUNX,Call
100225568,423008890,9/7/15,ACEIX,Visit
158621278,423008891,3/22/15,FLATX,Call
799304252,423008892,9/2/15,FSTVX,Email
930837482,423008893,3/20/16,VIIIX,Visit
315549904,423008894,2/27/16,ODMAX,Web Visit
410051756,423008895,1/14/15,SPECX,Email
267310411,423008896,10/11/15,PRIDX,Call
221437955,423008897,10/28/15,MAMAX,Email
307934494,423008898,8/18/15,TAREX,Web Visit
908712093,423008899,11/22/15,FSIIX,Email
294922008,423008900,9/4/15,TRRIX,Web Visit
306931364,423008901,4/28/15,TRBCX,Email
603866310,423008902,12/30/15,VASIX,Email
287028210,423008903,5/10/15,ANWPX,Visit
488148906,423008904,3/18/15,TOLLX,Call
625986033,423008905,1/24/16,FRSTX,Email
971087673,423008906,12/26/15,VTSNX,Call
259468702,423008907,7/4/15,GABUX,Email
412932813,423008908,10/28/15,FRESX,Email
296135803,423008909,2/27/16,GWPAX,Visit
336099257,423008910,2/19/15,LALDX,Web Visit
634194949,423008911,2/2/16,FSIVX,Web Visit
209967137,423008912,6/14/15,ANEFX,Web Visit
428064206,423008913,8/24/15,FFFDX,Email
470251856,423008914,9/11/15,VVIAX,Call
549175886,423008915,10/7/15,STFGX,Call
145401356,423008916,12/25/15,VFIFX,Visit
430267771,423008917,2/14/16,USHYX,Web Visit
297925176,423008918,3/14/15,FIGRX,Email
112795677,423008919,5/21/15,PONAX,Call
740714400,423008920,3/8/16,FLVCX,Visit
285890163,423008921,12/15/15,VIPSX,Web Visit
107318582,423008922,3/23/15,VGELX,Email
771014447,423008923,7/29/15,VUSTX,Call
691393142,423008924,4/12/15,MCLOX,Email
122988588,423008925,12/31/15,FSDIX,Call
262244252,423008926,11/17/15,PTTCX,Call
552446861,423008927,9/11/15,FPURX,Email
683410304,423008928,5/22/15,VIMSX,Email
775163509,423008929,12/24/15,TWHIX,Email
956804799,423008930,5/9/15,FSICX,Call
360057708,423008931,1/5/16,PRLAX,Email
526577303,423008932,3/11/15,FASIX,Web Visit
721063267,423008933,3/22/16,PRWCX,Email
299279362,423008934,1/5/16,VBTLX,Web Visit
472117988,423008935,6/10/15,FSCSX,Email
882945681,423008936,1/22/16,SHRAX,Web Visit
112663912,423008937,8/29/15,PRUAX,Visit
981260874,423008938,8/18/15,VFIDX,Call
445455452,423008939,11/20/15,USBSX,Email
122588242,423008940,1/18/15,LSBRX,Email
927411550,423008941,3/4/15,HSGFX,Web Visit
660783602,423008942,8/27/15,VTENX,Call
938462798,423008943,2/5/16,FKGRX,Call
907436529,423008944,2/21/16,VWINX,Call
446436322,423008945,3/13/16,VEXPX,Call
370169545,423008946,11/6/15,PRLAX,Visit
852862918,423008947,7/18/15,NAESX,Call
191268025,423008948,3/17/15,JABAX,Web Visit
319910576,423008949,11/19/15,PNOPX,Visit
581059386,423008950,1/22/16,FSEMX,Email
490913023,423008951,9/10/15,VEMAX,Email
914073656,423008952,1/10/15,FNCMX,Visit
843708318,423008953,4/4/15,FSICX,Web Visit
805040669,423008954,4/22/15,VITPX,Web Visit
498840924,423008955,3/31/15,TEGBX,Call
115657092,423008956,8/19/15,YAFFX,Email
411056289,423008957,2/24/16,VFIFX,Email
257491306,423008958,2/19/15,TRREX,Web Visit
571662801,423008959,9/7/15,PRSVX,Web Visit
252090210,423008960,2/8/15,POAGX,Web Visit
581125491,423008961,8/5/15,GABUX,Visit
894805935,423008962,1/31/15,JABAX,Web Visit
769638022,423008963,1/3/16,TWEIX,Visit
906646066,423008964,1/5/16,FGRIX,Visit
479291455,423008965,12/31/15,VTABX,Web Visit
109551380,423008966,8/24/15,FKGRX,Web Visit
148110813,423008967,12/31/15,TIBCX,Web Visit
201960061,423008968,12/17/15,FHKCX,Visit
498933257,423008969,8/14/15,GWPAX,Call
517463668,423008970,10/8/15,FSPHX,Call
546972943,423008971,2/22/16,SGROX,Web Visit
818139430,423008972,8/13/15,VMRGX,Email
260236531,423008973,3/5/15,ARTIX,Email
956638106,423008974,3/4/15,USSPX,Call
515544531,423008975,3/31/15,VGHAX,Visit
332239028,423008976,9/28/15,STFGX,Call
108201005,423008977,2/8/16,TRBCX,Visit
250332006,423008978,2/15/15,AMECX,Email
438072799,423008979,12/30/15,POSKX,Call
529218004,423008980,11/15/15,VTHRX,Web Visit
338574049,423008981,4/26/15,VTENX,Web Visit
630705284,423008982,9/4/15,SPHIX,Call
766455946,423008983,9/5/15,VQNPX,Call
925457993,423008984,4/13/15,VSGAX,Call
991379190,423008985,10/1/15,FSRPX,Call
110158385,423008986,4/28/15,MCHFX,Visit
218808758,423008987,10/4/15,PRBLX,Email
433164820,423008988,9/19/15,VFICX,Web Visit
638652390,423008989,2/4/16,VSGAX,Web Visit
183089953,423008990,7/28/15,VBMPX,Visit
418042055,423008991,7/6/15,FIGRX,Visit
672299782,423008992,11/10/15,ABNDX,Call
211813650,423008993,7/29/15,FRESX,Call
143764106,423008994,2/2/15,TRRGX,Visit
100875099,423008995,1/19/16,VBIIX,Email
279104033,423008996,3/8/16,FAGIX,Email
719573139,423008997,11/19/15,GFACX,Visit
898261775,423008998,10/17/15,VGENX,Call
450368204,423008999,9/26/15,GENIX,Visit
906470911,423009000,4/14/15,VFIJX,Web Visit
501638853,423009001,3/18/15,USAIX,Visit
243028644,423009002,8/7/15,ANWPX,Visit
596561772,423009003,4/19/15,TIBCX,Call
291816332,423009004,10/21/15,RERCX,Call
190591323,423009005,6/6/15,VBTLX,Visit
534819279,423009006,5/19/15,RPMGX,Email
104904619,423009007,3/17/15,CWGIX,Email
338588749,423009008,1/14/16,VEIPX,Email
197457238,423009009,8/12/15,FLCSX,Email
314699847,423009010,1/1/15,VHCOX,Visit
474708765,423009011,1/29/15,FRIFX,Call
226251048,423009012,2/9/15,VFIFX,Email
743285218,423009013,8/20/15,JANDX,Call
323186504,423009014,8/30/15,VHGEX,Visit
677190534,423009015,10/30/15,FMAGX,Visit
358713987,423009016,10/9/15,FRESX,Visit
361691971,423009017,2/28/15,VHDYX,Web Visit
394747323,423009018,1/20/15,MCHFX,Call
403853238,423009019,2/15/16,FKGRX,Call
335655025,423009020,2/26/16,PENNX,Call
133319013,423009021,12/16/15,VGSNX,Call
198482462,423009022,4/19/15,PONDX,Web Visit
197789966,423009023,7/6/15,PRPFX,Email
125393565,423009024,1/17/15,SHRAX,Web Visit
332163474,423009025,3/3/15,JNGLX,Visit
136108330,423009026,11/19/15,VTWNX,Call
813892221,423009027,7/26/15,YACKX,Visit
632803878,423009028,2/1/16,FSCRX,Web Visit
267933124,423009029,10/3/15,POGRX,Email
947053765,423009030,5/15/15,FSTVX,Call
140141040,423009031,7/3/15,PGRWX,Visit
756034805,423009032,11/13/15,NAESX,Web Visit
696128070,423009033,8/9/15,SPECX,Visit
914372638,423009034,8/27/15,SMMIX,Call
543306256,423009035,2/24/15,VEXRX,Visit
112817304,423009036,11/26/15,POGRX,Email
295265346,423009037,12/28/15,PRGFX,Web Visit
406630683,423009038,12/25/15,TRRKX,Visit
859502605,423009039,1/31/15,VMLUX,Web Visit
394150014,423009040,8/29/15,PRASX,Web Visit
169840723,423009041,1/26/15,PONAX,Email
644873910,423009042,5/6/15,VSIAX,Call
494703038,423009043,8/3/15,FBALX,Call
268031702,423009044,9/23/15,VIGAX,Call
276509295,423009045,3/31/15,ITHAX,Visit
691947556,423009046,6/9/15,FDFAX,Web Visit
150676942,423009047,11/29/15,MDDVX,Web Visit
588524017,423009048,6/3/15,VASGX,Visit
224488476,423009049,7/28/15,VTTHX,Call
390728797,423009050,3/8/16,VTTHX,Email
576452211,423009051,10/31/15,FSICX,Web Visit
223343631,423009052,2/1/16,TBGVX,Call
315987811,423009053,4/15/15,FSNGX,Web Visit
514090992,423009054,8/15/15,SPECX,Visit
488803725,423009055,5/16/15,FSDIX,Call
247037853,423009056,7/31/15,JAMRX,Visit
843356903,423009057,11/22/15,VIFSX,Visit
284702466,423009058,1/20/16,FBSOX,Email
337868745,423009059,11/1/15,USHYX,Email
464223461,423009060,2/21/16,RERFX,Call
346017780,423009061,12/12/15,FFFDX,Call
239205604,423009062,2/21/16,VTINX,Web Visit
257121865,423009063,3/28/16,VDAIX,Web Visit
622656139,423009064,12/17/15,HAINX,Email
338760547,423009065,5/31/15,PONCX,Email
150811366,423009066,12/15/15,PRHYX,Call
510733432,423009067,7/2/15,VGSTX,Visit
640289387,423009068,5/7/15,VSEQX,Email
744983238,423009069,10/19/15,ODVYX,Email
692011328,423009070,4/29/15,FSDIX,Visit
658389432,423009071,1/22/15,ONGIX,Web Visit
177926066,423009072,5/12/15,VWIAX,Web Visit
163735248,423009073,7/19/15,VTENX,Call
976124518,423009074,5/13/15,FGMNX,Email
345566289,423009075,5/22/15,VSEQX,Email
385167395,423009076,4/29/15,FDVLX,Visit
945125897,423009077,4/7/15,VWIUX,Call
155966016,423009078,10/7/15,ICPAX,Web Visit
682758682,423009079,1/30/15,FSENX,Web Visit
230149702,423009080,7/2/15,FLCSX,Call
200953244,423009081,12/19/15,VTSNX,Call
110893602,423009082,5/14/15,YAFFX,Web Visit
206882647,423009083,7/14/15,JATTX,Web Visit
210165323,423009084,3/10/15,VFIAX,Visit
869924507,423009085,4/23/15,VPCCX,Email
918002783,423009086,9/4/15,VTENX,Web Visit
216401312,423009087,11/5/15,PRFHX,Visit
103016383,423009088,12/13/15,KAUFX,Email
311574318,423009089,11/15/15,LMVTX,Visit
721234365,423009090,10/3/15,VASVX,Visit
293653591,423009091,12/22/15,FRSTX,Web Visit
882945681,423009092,9/27/15,VEMAX,Call
429040987,423009093,9/26/15,VTMFX,Email
227266732,423009094,10/3/15,DODIX,Email
124906365,423009095,2/16/16,VBIAX,Email
431476389,423009096,10/8/15,VHCOX,Call
238025195,423009097,3/5/15,FHKCX,Email
358107848,423009098,9/23/15,VASGX,Email
857671426,423009099,7/11/15,PRFDX,Email
151595892,423009100,1/16/15,VTSMX,Web Visit
466792418,423009101,10/11/15,FSRPX,Email
109304407,423009102,12/29/15,VBILX,Call
331492374,423009103,2/23/15,ANCFX,Visit
509468491,423009104,5/9/15,HSCSX,Call
326603247,423009105,1/15/16,VWITX,Visit
324524803,423009106,9/30/15,FFRHX,Web Visit
208948714,423009107,3/16/15,HSCSX,Visit
551138052,423009108,2/18/16,FDGFX,Call
853719953,423009109,1/28/15,KAUFX,Visit
269862563,423009110,9/9/15,VIIIX,Visit
721063267,423009111,9/2/15,CSRSX,Web Visit
679896380,423009112,3/27/15,USAWX,Web Visit
352265459,423009113,1/6/15,VIGRX,Web Visit
224618807,423009114,5/15/15,PRGTX,Visit
333801680,423009115,4/25/15,VWNFX,Call
980565080,423009116,10/20/15,TWEIX,Email
656702720,423009117,8/9/15,FSCSX,Web Visit
761795582,423009118,8/20/15,PTTDX,Call
962772622,423009119,7/3/15,PRBLX,Call
756129430,423009120,12/31/15,FPURX,Web Visit
101567345,423009121,12/30/15,VFSTX,Visit
542429686,423009122,2/27/16,POAGX,Email
791865463,423009123,2/20/16,PRSCX,Web Visit
183860705,423009124,7/26/15,FHAIX,Visit
367069797,423009125,10/4/15,RERCX,Web Visit
440286911,423009126,10/8/15,FESGX,Email
229527139,423009127,10/12/15,JANDX,Call
119356328,423009128,5/27/15,AIVSX,Web Visit
246473696,423009129,9/12/15,TIBCX,Visit
268708715,423009130,6/20/15,LMVTX,Web Visit
102041102,423009131,8/24/15,KAUFX,Web Visit
189097835,423009132,12/17/15,FSITX,Call
604547244,423009133,10/23/15,REREX,Web Visit
289388908,423009134,7/6/15,SWHFX,Visit
111536337,423009135,2/27/16,VTTVX,Visit
378245846,423009136,5/24/15,USAWX,Visit
900373373,423009137,2/10/16,ANEFX,Email
203642778,423009138,10/15/15,VGSTX,Visit
525009299,423009139,2/14/16,FOCPX,Visit
535118771,423009140,12/28/15,VFORX,Visit
188438055,423009141,6/22/15,FDCAX,Visit
133292152,423009142,4/7/15,JANDX,Email
241546122,423009143,5/11/15,VWEHX,Web Visit
311403323,423009144,11/3/15,POAGX,Call
289548582,423009145,11/3/15,JAOSX,Email
111583209,423009146,7/29/15,PRMTX,Web Visit
280379021,423009147,9/21/15,PRNHX,Web Visit
858636428,423009148,2/22/16,FRSTX,Call
610522739,423009149,4/8/15,LSBRX,Visit
114257725,423009150,2/10/16,ACRNX,Web Visit
806408998,423009151,11/6/15,FSDIX,Email
103383996,423009152,6/11/15,VWILX,Email
550124857,423009153,4/22/15,PRMTX,Email
214593718,423009154,11/13/15,MLPDX,Call
267089404,423009155,5/20/15,VEMPX,Visit
148175829,423009156,2/16/16,VWEAX,Email
187475531,423009157,5/24/15,USAIX,Visit
254690898,423009158,2/24/16,AMRMX,Call
288270592,423009159,1/5/15,PRBLX,Email
506485416,423009160,9/24/15,VFIJX,Call
957558892,423009161,4/10/15,FNARX,Call
122605511,423009162,2/13/16,VSCGX,Web Visit
165617504,423009163,1/9/15,FESGX,Visit
236501418,423009164,2/27/16,VAIPX,Email
271460920,423009165,11/17/15,VSMAX,Call
186754774,423009166,1/12/15,LMVTX,Web Visit
608273731,423009167,8/16/15,JAVLX,Web Visit
